droughtDate,droughtLvl,areaPct,fireName,county,acres,fireDate,countyList,countyCount
04/01/2011,D1,0,,,,,,
04/01/2011,D2,0,,,,,,
04/01/2011,D3,0,,,,,,
04/01/2011,D4,0,,,,,,
28/12/2010,D0,1.38,,,,,,
28/12/2010,D1,0,,,,,,
28/12/2010,D2,0,,,,,,
28/12/2010,D3,0,,,,,,
28/12/2010,D4,0,,,,,,
21/12/2010,D0,5.14,,,,,,
21/12/2010,D1,0,,,,,,
21/12/2010,D2,0,,,,,,
21/12/2010,D3,0,,,,,,
21/12/2010,D4,0,,,,,,
14/12/2010,D0,20.44,,,,,,
14/12/2010,D1,1.25,,,,,,
14/12/2010,D2,0,,,,,,
14/12/2010,D3,0,,,,,,
14/12/2010,D4,0,,,,,,
07/12/2010,D0,21.07,,,,,,
07/12/2010,D1,2.14,,,,,,
07/12/2010,D2,0,,,,,,
07/12/2010,D3,0,,,,,,
07/12/2010,D4,0,,,,,,
30/11/2010,D0,18.33,,,,,,
30/11/2010,D1,2.41,,,,,,
30/11/2010,D2,0,,,,,,
30/11/2010,D3,0,,,,,,
30/11/2010,D4,0,,,,,,
23/11/2010,D0,9.86,,,,,,
23/11/2010,D1,2.41,,,,,,
23/11/2010,D2,0,,,,,,
23/11/2010,D3,0,,,,,,
23/11/2010,D4,0,,,,,,
16/11/2010,D0,9.86,,,,,,
16/11/2010,D1,4.62,,,,,,
16/11/2010,D2,0.19,,,,,,
16/11/2010,D3,0,,,,,,
16/11/2010,D4,0,,,,,,
09/11/2010,D0,9.86,,,,,,
09/11/2010,D1,4.62,,,,,,
09/11/2010,D2,0.19,,,,,,
09/11/2010,D3,0,,,,,,
09/11/2010,D4,0,,,,,,
02/11/2010,D0,9.86,,,,,,
02/11/2010,D1,4.62,,,,,,
02/11/2010,D2,0.19,,,,,,
02/11/2010,D3,0,,,,,,
02/11/2010,D4,0,,,,,,
26/10/2010,D0,9.86,,,,,,
26/10/2010,D1,4.62,,,,,,
26/10/2010,D2,0.19,,,,,,
26/10/2010,D3,0,,,,,,
26/10/2010,D4,0,,,,,,
19/10/2010,D0,11.92,,,,,,
19/10/2010,D1,6.07,,,,,,
19/10/2010,D2,0.24,,,,,,
19/10/2010,D3,0,,,,,,
19/10/2010,D4,0,,,,,,
12/10/2010,D0,11.92,,,,,,
12/10/2010,D1,6.07,,,,,,
12/10/2010,D2,0.24,,,,,,
12/10/2010,D3,0,,,,,,
12/10/2010,D4,0,,,,,,
05/10/2010,D0,14.56,,,,,,
05/10/2010,D1,8.08,,,,,,
05/10/2010,D2,0.24,,,,,,
05/10/2010,D3,0,,,,,,
05/10/2010,D4,0,,,,,,
28/09/2010,D0,14.56,,,,,,
28/09/2010,D1,8.08,,,,,,
28/09/2010,D2,0.24,,,,,,
28/09/2010,D3,0,,,,,,
28/09/2010,D4,0,,,,,,
21/09/2010,D0,14.56,,,,,,
21/09/2010,D1,8.08,,,,,,
21/09/2010,D2,0.24,,,,,,
21/09/2010,D3,0,,,,,,
21/09/2010,D4,0,,,,,,
14/09/2010,D0,14.56,,,,,,
14/09/2010,D1,8.08,,,,,,
14/09/2010,D2,0.24,,,,,,
14/09/2010,D3,0,,,,,,
14/09/2010,D4,0,,,,,,
07/09/2010,D0,14.56,,,,,,
07/09/2010,D1,8.08,,,,,,
07/09/2010,D2,0.24,,,,,,
07/09/2010,D3,0,,,,,,
07/09/2010,D4,0,,,,,,
31/08/2010,D0,14.56,,,,,,
31/08/2010,D1,8.08,,,,,,
31/08/2010,D2,0.24,,,,,,
31/08/2010,D3,0,,,,,,
31/08/2010,D4,0,,,,,,
24/08/2010,D0,14.56,,,,,,
24/08/2010,D1,8.08,,,,,,
24/08/2010,D2,0.24,,,,,,
24/08/2010,D3,0,,,,,,
24/08/2010,D4,0,,,,,,
17/08/2010,D0,14.56,,,,,,
17/08/2010,D1,8.08,,,,,,
17/08/2010,D2,0.24,,,,,,
17/08/2010,D3,0,,,,,,
17/08/2010,D4,0,,,,,,
10/08/2010,D0,14.56,,,,,,
10/08/2010,D1,8.08,,,,,,
10/08/2010,D2,0.24,,,,,,
10/08/2010,D3,0,,,,,,
10/08/2010,D4,0,,,,,,
03/08/2010,D0,14.56,,,,,,
03/08/2010,D1,8.08,,,,,,
03/08/2010,D2,0.24,,,,,,
03/08/2010,D3,0,,,,,,
03/08/2010,D4,0,,,,,,
27/07/2010,D0,12.54,,,,,,
27/07/2010,D1,8.08,,,,,,
27/07/2010,D2,0.24,,,,,,
27/07/2010,D3,0,,,,,,
27/07/2010,D4,0,,,,,,
20/07/2010,D0,12.21,,,,,,
20/07/2010,D1,8.08,,,,,,
20/07/2010,D2,0.24,,,,,,
20/07/2010,D3,0,,,,,,
20/07/2010,D4,0,,,,,,
13/07/2010,D0,12.03,,,,,,
13/07/2010,D1,8.08,,,,,,
13/07/2010,D2,0.24,,,,,,
13/07/2010,D3,0,,,,,,
13/07/2010,D4,0,,,,,,
06/07/2010,D0,12.03,,,,,,
06/07/2010,D1,8.08,,,,,,
06/07/2010,D2,0.24,,,,,,
06/07/2010,D3,0,,,,,,
06/07/2010,D4,0,,,,,,
29/06/2010,D0,12.03,,,,,,
29/06/2010,D1,8.08,,,,,,
29/06/2010,D2,0.24,,,,,,
29/06/2010,D3,0,,,,,,
29/06/2010,D4,0,,,,,,
22/06/2010,D0,12.03,,,,,,
22/06/2010,D1,8.08,,,,,,
22/06/2010,D2,0.24,,,,,,
22/06/2010,D3,0,,,,,,
22/06/2010,D4,0,,,,,,
15/06/2010,D0,12.03,,,,,,
15/06/2010,D1,8.08,,,,,,
15/06/2010,D2,0.24,,,,,,
15/06/2010,D3,0,,,,,,
15/06/2010,D4,0,,,,,,
08/06/2010,D0,12.03,,,,,,
08/06/2010,D1,8.08,,,,,,
08/06/2010,D2,5.97,,,,,,
08/06/2010,D3,0,,,,,,
08/06/2010,D4,0,,,,,,
01/06/2010,D0,12.98,,,,,,
01/06/2010,D1,8.08,,,,,,
01/06/2010,D2,5.97,,,,,,
01/06/2010,D3,0,,,,,,
01/06/2010,D4,0,,,,,,
25/05/2010,D0,12.98,,,,,,
25/05/2010,D1,8.08,,,,,,
25/05/2010,D2,5.97,,,,,,
25/05/2010,D3,0,,,,,,
25/05/2010,D4,0,,,,,,
18/05/2010,D0,18.7,,,,,,
18/05/2010,D1,8.58,,,,,,
18/05/2010,D2,6.96,,,,,,
18/05/2010,D3,0,,,,,,
18/05/2010,D4,0,,,,,,
11/05/2010,D0,27.31,,,,,,
11/05/2010,D1,9.13,,,,,,
11/05/2010,D2,7.09,,,,,,
11/05/2010,D3,0,,,,,,
11/05/2010,D4,0,,,,,,
04/05/2010,D0,27.18,,,,,,
04/05/2010,D1,9.89,,,,,,
04/05/2010,D2,7.1,,,,,,
04/05/2010,D3,0,,,,,,
04/05/2010,D4,0,,,,,,
27/04/2010,D0,27.18,,,,,,
27/04/2010,D1,9.89,,,,,,
27/04/2010,D2,7.1,,,,,,
27/04/2010,D3,0,,,,,,
27/04/2010,D4,0,,,,,,
20/04/2010,D0,32.39,,,,,,
20/04/2010,D1,9.89,,,,,,
20/04/2010,D2,7.1,,,,,,
20/04/2010,D3,0,,,,,,
20/04/2010,D4,0,,,,,,
13/04/2010,D0,32.24,,,,,,
13/04/2010,D1,9.89,,,,,,
13/04/2010,D2,7.1,,,,,,
13/04/2010,D3,0,,,,,,
13/04/2010,D4,0,,,,,,
06/04/2010,D0,36.79,,,,,,
06/04/2010,D1,9.89,,,,,,
06/04/2010,D2,7.1,,,,,,
06/04/2010,D3,0,,,,,,
06/04/2010,D4,0,,,,,,
30/03/2010,D0,36.76,,,,,,
30/03/2010,D1,9.91,,,,,,
30/03/2010,D2,7.1,,,,,,
30/03/2010,D3,0,,,,,,
30/03/2010,D4,0,,,,,,
23/03/2010,D0,35.71,,,,,,
23/03/2010,D1,9.91,,,,,,
23/03/2010,D2,7.1,,,,,,
23/03/2010,D3,0,,,,,,
23/03/2010,D4,0,,,,,,
16/03/2010,D0,33.92,,,,,,
16/03/2010,D1,10.14,,,,,,
16/03/2010,D2,6.75,,,,,,
16/03/2010,D3,0,,,,,,
16/03/2010,D4,0,,,,,,
09/03/2010,D0,33.33,,,,,,
09/03/2010,D1,10.91,,,,,,
09/03/2010,D2,5.88,,,,,,
09/03/2010,D3,0,,,,,,
09/03/2010,D4,0,,,,,,
02/03/2010,D0,35.41,,,,,,
02/03/2010,D1,10.72,,,,,,
02/03/2010,D2,4.28,,,,,,
02/03/2010,D3,0,,,,,,
02/03/2010,D4,0,,,,,,
23/02/2010,D0,35.41,,,,,,
23/02/2010,D1,10.72,,,,,,
23/02/2010,D2,4.28,,,,,,
23/02/2010,D3,0,,,,,,
23/02/2010,D4,0,,,,,,
16/02/2010,D0,35.95,,,,,,
16/02/2010,D1,10.98,,,,,,
16/02/2010,D2,4.28,,,,,,
16/02/2010,D3,0,,,,,,
16/02/2010,D4,0,,,,,,
09/02/2010,D0,55.68,,,,,,
09/02/2010,D1,10.98,,,,,,
09/02/2010,D2,2.19,,,,,,
09/02/2010,D3,0,,,,,,
09/02/2010,D4,0,,,,,,
02/02/2010,D0,56.81,,,,,,
02/02/2010,D1,18.75,,,,,,
02/02/2010,D2,2.19,,,,,,
02/02/2010,D3,0,,,,,,
02/02/2010,D4,0,,,,,,
26/01/2010,D0,57.39,,,,,,
26/01/2010,D1,19.41,,,,,,
26/01/2010,D2,2.19,,,,,,
26/01/2010,D3,0,,,,,,
26/01/2010,D4,0,,,,,,
19/01/2010,D0,92.06,,,,,,
19/01/2010,D1,63.2,,,,,,
19/01/2010,D2,13.98,,,,,,
19/01/2010,D3,0,,,,,,
19/01/2010,D4,0,,,,,,
12/01/2010,D0,93.44,,,,,,
12/01/2010,D1,72.94,,,,,,
12/01/2010,D2,21.22,,,,,,
12/01/2010,D3,0,,,,,,
12/01/2010,D4,0,,,,,,
05/01/2010,D0,93.44,,,,,,
05/01/2010,D1,72.75,,,,,,
05/01/2010,D2,9.04,,,,,,
05/01/2010,D3,0,,,,,,
05/01/2010,D4,0,,,,,,
29/12/2009,D0,93.44,,,,,,
29/12/2009,D1,72.16,,,,,,
29/12/2009,D2,9.24,,,,,,
29/12/2009,D3,0,,,,,,
29/12/2009,D4,0,,,,,,
22/12/2009,D0,93.44,,,,,,
22/12/2009,D1,72.16,,,,,,
22/12/2009,D2,9.24,,,,,,
22/12/2009,D3,0,,,,,,
22/12/2009,D4,0,,,,,,
15/12/2009,D0,93.44,,,,,,
15/12/2009,D1,72.16,,,,,,
15/12/2009,D2,9.24,,,,,,
15/12/2009,D3,0,,,,,,
15/12/2009,D4,0,,,,,,
08/12/2009,D0,92.28,,,,,,
08/12/2009,D1,74.05,,,,,,
08/12/2009,D2,17.26,,,,,,
08/12/2009,D3,0,,,,,,
08/12/2009,D4,0,,,,,,
01/12/2009,D0,92.28,,,,,,
01/12/2009,D1,74.05,,,,,,
01/12/2009,D2,17.26,,,,,,
01/12/2009,D3,0,,,,,,
01/12/2009,D4,0,,,,,,
24/11/2009,D0,91.6,,,,,,
24/11/2009,D1,73.62,,,,,,
24/11/2009,D2,17.26,,,,,,
24/11/2009,D3,0,,,,,,
24/11/2009,D4,0,,,,,,
17/11/2009,D0,92.41,,,,,,
17/11/2009,D1,77.32,,,,,,
17/11/2009,D2,17.7,,,,,,
17/11/2009,D3,0,,,,,,
17/11/2009,D4,0,,,,,,
10/11/2009,D0,92.41,,,,,,
10/11/2009,D1,77.32,,,,,,
10/11/2009,D2,17.7,,,,,,
10/11/2009,D3,0,,,,,,
10/11/2009,D4,0,,,,,,
03/11/2009,D0,92.41,,,,,,
03/11/2009,D1,77.35,,,,,,
03/11/2009,D2,17.7,,,,,,
03/11/2009,D3,0,,,,,,
03/11/2009,D4,0,,,,,,
27/10/2009,D0,90.91,,,,,,
27/10/2009,D1,62.51,,,,,,
27/10/2009,D2,17.7,,,,,,
27/10/2009,D3,0,,,,,,
27/10/2009,D4,0,,,,,,
20/10/2009,D0,89.41,,,,,,
20/10/2009,D1,61.23,,,,,,
20/10/2009,D2,17.7,,,,,,
20/10/2009,D3,0,,,,,,
20/10/2009,D4,0,,,,,,
13/10/2009,D0,100,,,,,,
13/10/2009,D1,73.44,,,,,,
13/10/2009,D2,45.82,,,,,,
13/10/2009,D3,0,,,,,,
13/10/2009,D4,0,,,,,,
06/10/2009,D0,100,,,,,,
06/10/2009,D1,73.44,,,,,,
06/10/2009,D2,45.82,,,,,,
06/10/2009,D3,0,,,,,,
06/10/2009,D4,0,,,,,,
29/09/2009,D0,100,,,,,,
29/09/2009,D1,73.44,,,,,,
29/09/2009,D2,45.82,,,,,,
29/09/2009,D3,0,,,,,,
29/09/2009,D4,0,,,,,,
22/09/2009,D0,100,,,,,,
22/09/2009,D1,73.44,,,,,,
22/09/2009,D2,45.82,,,,,,
22/09/2009,D3,0,,,,,,
22/09/2009,D4,0,,,,,,
15/09/2009,D0,100,,,,,,
15/09/2009,D1,73.44,,,,,,
15/09/2009,D2,45.82,,,,,,
15/09/2009,D3,0,,,,,,
15/09/2009,D4,0,,,,,,
08/09/2009,D0,100,,,,,,
08/09/2009,D1,73.44,,,,,,
08/09/2009,D2,45.82,,,,,,
08/09/2009,D3,0,,,,,,
08/09/2009,D4,0,,,,,,
01/09/2009,D0,100,,,,,,
01/09/2009,D1,73.44,,,,,,
01/09/2009,D2,45.82,,,,,,
01/09/2009,D3,0,,,,,,
01/09/2009,D4,0,,,,,,
25/08/2009,D0,99.98,,,,,,
25/08/2009,D1,72.86,,,,,,
25/08/2009,D2,42.8,,,,,,
25/08/2009,D3,0,,,,,,
25/08/2009,D4,0,,,,,,
18/08/2009,D0,99.98,,,,,,
18/08/2009,D1,72.86,,,,,,
18/08/2009,D2,42.8,,,,,,
18/08/2009,D3,0,,,,,,
18/08/2009,D4,0,,,,,,
11/08/2009,D0,99.2,,,,,,
11/08/2009,D1,72.86,,,,,,
11/08/2009,D2,42.8,,,,,,
11/08/2009,D3,0,,,,,,
11/08/2009,D4,0,,,,,,
04/08/2009,D0,99.22,,,,,,
04/08/2009,D1,72.86,,,,,,
04/08/2009,D2,44.26,,,,,,
04/08/2009,D3,0,,,,,,
04/08/2009,D4,0,,,,,,
28/07/2009,D0,97.53,,,,,,
28/07/2009,D1,72.86,,,,,,
28/07/2009,D2,44.26,,,,,,
28/07/2009,D3,0,,,,,,
28/07/2009,D4,0,,,,,,
21/07/2009,D0,97.53,,,,,,
21/07/2009,D1,72.86,,,,,,
21/07/2009,D2,44.26,,,,,,
21/07/2009,D3,0,,,,,,
21/07/2009,D4,0,,,,,,
14/07/2009,D0,97.53,,,,,,
14/07/2009,D1,72.86,,,,,,
14/07/2009,D2,44.26,,,,,,
14/07/2009,D3,0,,,,,,
14/07/2009,D4,0,,,,,,
07/07/2009,D0,97.53,,,,,,
07/07/2009,D1,72.86,,,,,,
07/07/2009,D2,44.26,,,,,,
07/07/2009,D3,0,,,,,,
07/07/2009,D4,0,,,,,,
30/06/2009,D0,97.14,,,,,,
30/06/2009,D1,72.01,,,,,,
30/06/2009,D2,44.26,,,,,,
30/06/2009,D3,0,,,,,,
30/06/2009,D4,0,,,,,,
23/06/2009,D0,97.14,,,,,,
23/06/2009,D1,72.01,,,,,,
23/06/2009,D2,44.26,,,,,,
23/06/2009,D3,0,,,,,,
23/06/2009,D4,0,,,,,,
16/06/2009,D0,97.19,,,,,,
16/06/2009,D1,72.01,,,,,,
16/06/2009,D2,44.26,,,,,,
16/06/2009,D3,0,,,,,,
16/06/2009,D4,0,,,,,,
09/06/2009,D0,97.28,,,,,,
09/06/2009,D1,72,,,,,,
09/06/2009,D2,44.26,,,,,,
09/06/2009,D3,0,,,,,,
09/06/2009,D4,0,,,,,,
02/06/2009,D0,97.28,,,,,,
02/06/2009,D1,72.32,,,,,,
02/06/2009,D2,44.25,,,,,,
02/06/2009,D3,0,,,,,,
02/06/2009,D4,0,,,,,,
26/05/2009,D0,96.38,,,,,,
26/05/2009,D1,72.11,,,,,,
26/05/2009,D2,35.29,,,,,,
26/05/2009,D3,0,,,,,,
26/05/2009,D4,0,,,,,,
19/05/2009,D0,96.38,,,,,,
19/05/2009,D1,72.11,,,,,,
19/05/2009,D2,35.29,,,,,,
19/05/2009,D3,0,,,,,,
19/05/2009,D4,0,,,,,,
12/05/2009,D0,96.35,,,,,,
12/05/2009,D1,72.11,,,,,,
12/05/2009,D2,35.29,,,,,,
12/05/2009,D3,0,,,,,,
12/05/2009,D4,0,,,,,,
05/05/2009,D0,96.35,,,,,,
05/05/2009,D1,72.11,,,,,,
05/05/2009,D2,35.29,,,,,,
05/05/2009,D3,0,,,,,,
05/05/2009,D4,0,,,,,,
28/04/2009,D0,96.35,,,,,,
28/04/2009,D1,73,,,,,,
28/04/2009,D2,38.81,,,,,,
28/04/2009,D3,0,,,,,,
28/04/2009,D4,0,,,,,,
21/04/2009,D0,96.35,,,,,,
21/04/2009,D1,73,,,,,,
21/04/2009,D2,38.81,,,,,,
21/04/2009,D3,0,,,,,,
21/04/2009,D4,0,,,,,,
14/04/2009,D0,94.85,,,,,,
14/04/2009,D1,62.69,,,,,,
14/04/2009,D2,35.49,,,,,,
14/04/2009,D3,0,,,,,,
14/04/2009,D4,0,,,,,,
07/04/2009,D0,94.85,,,,,,
07/04/2009,D1,62.69,,,,,,
07/04/2009,D2,35.49,,,,,,
07/04/2009,D3,0,,,,,,
07/04/2009,D4,0,,,,,,
31/03/2009,D0,94.85,,,,,,
31/03/2009,D1,63.83,,,,,,
31/03/2009,D2,22.53,,,,,,
31/03/2009,D3,0,,,,,,
31/03/2009,D4,0,,,,,,
24/03/2009,D0,94.85,,,,,,
24/03/2009,D1,63.83,,,,,,
24/03/2009,D2,22.53,,,,,,
24/03/2009,D3,0,,,,,,
24/03/2009,D4,0,,,,,,
17/03/2009,D0,94.85,,,,,,
17/03/2009,D1,63.83,,,,,,
17/03/2009,D2,22.5,,,,,,
17/03/2009,D3,0,,,,,,
17/03/2009,D4,0,,,,,,
10/03/2009,D0,94.85,,,,,,
10/03/2009,D1,62.32,,,,,,
10/03/2009,D2,22.5,,,,,,
10/03/2009,D3,0,,,,,,
10/03/2009,D4,0,,,,,,
03/03/2009,D0,94.85,,,,,,
03/03/2009,D1,70.73,,,,,,
03/03/2009,D2,41.84,,,,,,
03/03/2009,D3,4.37,,,,,,
03/03/2009,D4,0,,,,,,
24/02/2009,D0,94.85,,,,,,
24/02/2009,D1,70.73,,,,,,
24/02/2009,D2,49.69,,,,,,
24/02/2009,D3,14.78,,,,,,
24/02/2009,D4,0,,,,,,
17/02/2009,D0,94.85,,,,,,
17/02/2009,D1,70.73,,,,,,
17/02/2009,D2,50.06,,,,,,
17/02/2009,D3,16.7,,,,,,
17/02/2009,D4,0,,,,,,
10/02/2009,D0,99.1,,,,,,
10/02/2009,D1,78.76,,,,,,
10/02/2009,D2,54.7,,,,,,
10/02/2009,D3,19,,,,,,
10/02/2009,D4,0,,,,,,
03/02/2009,D0,99.23,,,,,,
03/02/2009,D1,89.43,,,,,,
03/02/2009,D2,54.7,,,,,,
03/02/2009,D3,19.01,,,,,,
03/02/2009,D4,0,,,,,,
27/01/2009,D0,98.77,,,,,,
27/01/2009,D1,88.21,,,,,,
27/01/2009,D2,48.9,,,,,,
27/01/2009,D3,15.94,,,,,,
27/01/2009,D4,0,,,,,,
20/01/2009,D0,98.29,,,,,,
20/01/2009,D1,88.21,,,,,,
20/01/2009,D2,48.9,,,,,,
20/01/2009,D3,12.97,,,,,,
20/01/2009,D4,0,,,,,,
13/01/2009,D0,98.29,,,,,,
13/01/2009,D1,88.21,,,,,,
13/01/2009,D2,44.08,,,,,,
13/01/2009,D3,2.77,,,,,,
13/01/2009,D4,0,,,,,,
06/01/2009,D0,98.29,,,,,,
06/01/2009,D1,88.21,,,,,,
06/01/2009,D2,41.26,,,,,,
06/01/2009,D3,2.77,,,,,,
06/01/2009,D4,0,,,,,,
30/12/2008,D0,98.31,,,,,,
30/12/2008,D1,88.21,,,,,,
30/12/2008,D2,43.02,,,,,,
30/12/2008,D3,2.77,,,,,,
30/12/2008,D4,0,,,,,,
23/12/2008,D0,99.93,,,,,,
23/12/2008,D1,88.79,,,,,,
23/12/2008,D2,43.02,,,,,,
23/12/2008,D3,2.77,,,,,,
23/12/2008,D4,0,,,,,,
16/12/2008,D0,100,,,,,,
16/12/2008,D1,93.97,,,,,,
16/12/2008,D2,50.72,,,,,,
16/12/2008,D3,5.83,,,,,,
16/12/2008,D4,0,,,,,,
09/12/2008,D0,100,,,,,,
09/12/2008,D1,87.41,,,,,,
09/12/2008,D2,49.19,,,,,,
09/12/2008,D3,3.21,,,,,,
09/12/2008,D4,0,,,,,,
02/12/2008,D0,100,,,,,,
02/12/2008,D1,86.02,,,,,,
02/12/2008,D2,41.34,,,,,,
02/12/2008,D3,0,,,,,,
02/12/2008,D4,0,,,,,,
25/11/2008,D0,95.29,,,,,,
25/11/2008,D1,86.02,,,,,,
25/11/2008,D2,41.34,,,,,,
25/11/2008,D3,0,,,,,,
25/11/2008,D4,0,,,,,,
18/11/2008,D0,95.29,,,,,,
18/11/2008,D1,86.02,,,,,,
18/11/2008,D2,41.34,,,,,,
18/11/2008,D3,0,,,,,,
18/11/2008,D4,0,,,,,,
11/11/2008,D0,95.29,,,,,,
11/11/2008,D1,86.02,,,,,,
11/11/2008,D2,41.34,,,,,,
11/11/2008,D3,0,,,,,,
11/11/2008,D4,0,,,,,,
04/11/2008,D0,100,,,,,,
04/11/2008,D1,90.51,,,,,,
04/11/2008,D2,40.37,,,,,,
04/11/2008,D3,0,,,,,,
04/11/2008,D4,0,,,,,,
28/10/2008,D0,100,,,,,,
28/10/2008,D1,93.55,,,,,,
28/10/2008,D2,55.56,,,,,,
28/10/2008,D3,0,,,,,,
28/10/2008,D4,0,,,,,,
21/10/2008,D0,100,,,,,,
21/10/2008,D1,93.48,,,,,,
21/10/2008,D2,55.62,,,,,,
21/10/2008,D3,0,,,,,,
21/10/2008,D4,0,,,,,,
14/10/2008,D0,99.95,,,,,,
14/10/2008,D1,95.81,,,,,,
14/10/2008,D2,55.11,,,,,,
14/10/2008,D3,0,,,,,,
14/10/2008,D4,0,,,,,,
07/10/2008,D0,99.96,,,,,,
07/10/2008,D1,95.9,,,,,,
07/10/2008,D2,55,,,,,,
07/10/2008,D3,0,,,,,,
07/10/2008,D4,0,,,,,,
30/09/2008,D0,99.96,,,,,,
30/09/2008,D1,95.9,,,,,,
30/09/2008,D2,55.23,,,,,,
30/09/2008,D3,2.05,,,,,,
30/09/2008,D4,0,,,,,,
23/09/2008,D0,99.96,,,,,,
23/09/2008,D1,95.9,,,,,,
23/09/2008,D2,55.23,,,,,,
23/09/2008,D3,2.05,,,,,,
23/09/2008,D4,0,,,,,,
16/09/2008,D0,99.96,,,,,,
16/09/2008,D1,95.9,,,,,,
16/09/2008,D2,48.77,,,,,,
16/09/2008,D3,0,,,,,,
16/09/2008,D4,0,,,,,,
09/09/2008,D0,99.96,,,,,,
09/09/2008,D1,95.9,,,,,,
09/09/2008,D2,48.77,,,,,,
09/09/2008,D3,0,,,,,,
09/09/2008,D4,0,,,,,,
02/09/2008,D0,99.96,,,,,,
02/09/2008,D1,98.43,,,,,,
02/09/2008,D2,44.47,,,,,,
02/09/2008,D3,0,,,,,,
02/09/2008,D4,0,,,,,,
26/08/2008,D0,99.96,,,,,,
26/08/2008,D1,97.69,,,,,,
26/08/2008,D2,43.08,,,,,,
26/08/2008,D3,0,,,,,,
26/08/2008,D4,0,,,,,,
19/08/2008,D0,99.96,,,,,,
19/08/2008,D1,96.88,,,,,,
19/08/2008,D2,41.38,,,,,,
19/08/2008,D3,0,,,,,,
19/08/2008,D4,0,,,,,,
12/08/2008,D0,99.96,,,,,,
12/08/2008,D1,88.88,,,,,,
12/08/2008,D2,38.7,,,,,,
12/08/2008,D3,0,,,,,,
12/08/2008,D4,0,,,,,,
05/08/2008,D0,99.94,,,,,,
05/08/2008,D1,88.88,,,,,,
05/08/2008,D2,38.7,,,,,,
05/08/2008,D3,0,,,,,,
05/08/2008,D4,0,,,,,,
29/07/2008,D0,99.94,,,,,,
29/07/2008,D1,88.88,,,,,,
29/07/2008,D2,38.7,,,,,,
29/07/2008,D3,0,,,,,,
29/07/2008,D4,0,,,,,,
22/07/2008,D0,99.88,,,,,,
22/07/2008,D1,88.88,,,,,,
22/07/2008,D2,16.57,,,,,,
22/07/2008,D3,0,,,,,,
22/07/2008,D4,0,,,,,,
15/07/2008,D0,99.94,,,,,,
15/07/2008,D1,89.2,,,,,,
15/07/2008,D2,18.07,,,,,,
15/07/2008,D3,0,,,,,,
15/07/2008,D4,0,,,,,,
08/07/2008,D0,99.86,,,,,,
08/07/2008,D1,89.2,,,,,,
08/07/2008,D2,18.07,,,,,,
08/07/2008,D3,0,,,,,,
08/07/2008,D4,0,,,,,,
01/07/2008,D0,99.86,,,,,,
01/07/2008,D1,89.2,,,,,,
01/07/2008,D2,18.07,,,,,,
01/07/2008,D3,0,,,,,,
01/07/2008,D4,0,,,,,,
24/06/2008,D0,99.86,,,,,,
24/06/2008,D1,89.2,,,,,,
24/06/2008,D2,18.07,,,,,,
24/06/2008,D3,0,,,,,,
24/06/2008,D4,0,,,,,,
17/06/2008,D0,99.83,,,,,,
17/06/2008,D1,89.2,,,,,,
17/06/2008,D2,18.07,,,,,,
17/06/2008,D3,0,,,,,,
17/06/2008,D4,0,,,,,,
10/06/2008,D0,95.31,,,,,,
10/06/2008,D1,63.74,,,,,,
10/06/2008,D2,9.26,,,,,,
10/06/2008,D3,0,,,,,,
10/06/2008,D4,0,,,,,,
03/06/2008,D0,95.22,,,,,,
03/06/2008,D1,63.74,,,,,,
03/06/2008,D2,9.26,,,,,,
03/06/2008,D3,0,,,,,,
03/06/2008,D4,0,,,,,,
27/05/2008,D0,91.1,,,,,,
27/05/2008,D1,47.51,,,,,,
27/05/2008,D2,9.26,,,,,,
27/05/2008,D3,0,,,,,,
27/05/2008,D4,0,,,,,,
20/05/2008,D0,92.25,,,,,,
20/05/2008,D1,48.43,,,,,,
20/05/2008,D2,9.26,,,,,,
20/05/2008,D3,0,,,,,,
20/05/2008,D4,0,,,,,,
13/05/2008,D0,92.25,,,,,,
13/05/2008,D1,48.43,,,,,,
13/05/2008,D2,9.26,,,,,,
13/05/2008,D3,0,,,,,,
13/05/2008,D4,0,,,,,,
06/05/2008,D0,92.27,,,,,,
06/05/2008,D1,48.43,,,,,,
06/05/2008,D2,9.26,,,,,,
06/05/2008,D3,0,,,,,,
06/05/2008,D4,0,,,,,,
29/04/2008,D0,92.71,,,,,,
29/04/2008,D1,45.66,,,,,,
29/04/2008,D2,9.26,,,,,,
29/04/2008,D3,0,,,,,,
29/04/2008,D4,0,,,,,,
22/04/2008,D0,75.42,,,,,,
22/04/2008,D1,39.61,,,,,,
22/04/2008,D2,5.45,,,,,,
22/04/2008,D3,0,,,,,,
22/04/2008,D4,0,,,,,,
15/04/2008,D0,75.42,,,,,,
15/04/2008,D1,39.61,,,,,,
15/04/2008,D2,5.45,,,,,,
15/04/2008,D3,0,,,,,,
15/04/2008,D4,0,,,,,,
08/04/2008,D0,63.23,,,,,,
08/04/2008,D1,39.61,,,,,,
08/04/2008,D2,5.45,,,,,,
08/04/2008,D3,0,,,,,,
08/04/2008,D4,0,,,,,,
01/04/2008,D0,55.48,,,,,,
01/04/2008,D1,31.58,,,,,,
01/04/2008,D2,3.83,,,,,,
01/04/2008,D3,0,,,,,,
01/04/2008,D4,0,,,,,,
25/03/2008,D0,55.48,,,,,,
25/03/2008,D1,30.08,,,,,,
25/03/2008,D2,3.88,,,,,,
25/03/2008,D3,0,,,,,,
